case,Unnamed: 0,collection_id,priority,alloc_collection_id,instance_index,machine_id,vertical_scaling,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,req_cpu,req_memory,avg_cpu,avg_memory,max_cpu,max_memory,sample_cpu,cpu_mean,tail_cpu_mean,scheduling_class_1,scheduling_class_2,scheduling_class_3,collection_type_1,scheduler_1.0,failure_probability,raw_isolation_forest_score,calibrated_anomaly_signal,risk_score,risk_band,confidence,action
234,0,94591244395,285.4874838965723,0,144,168846390496,1.0,0.11619648772774199,0.0007469807553866101,1.4578843943033086,0.030633620754684118,0.9906535452340524,0.05610901680305963,0.05759244107426671,0.030492727720614884,0.07164760761748705,0.10280632367568393,0.10717422419647489,0.06658865300907686,0.07092303337761847,0.05520808132556881,False,False,True,True,False,0.31,-0.14532340782337694,0.9989,0.51667,Migrate VM,0.31109999999999993,Migrate VM
235,0,94591244395,159.17348068721833,0,144,168846390496,1.0,0.1322325110234696,0.0020786679624264846,2.6445294891135798,0.022180132860143704,0.9958288264899656,0.08487949248844857,0.077737396204894,0.01553633457753406,0.06460861437221056,0.13988612602181516,0.0003212356653025527,0.062699880696268,0.04641595574988518,0.012634090091039139,False,False,True,True,False,0.405,-0.10383983995663204,0.9929625,0.5813887499999999,Migrate VM,0.41203750000000006,Migrate VM
236,0,94591244395,293.8885461272978,0,144,168846390496,1.0,0.1344481812076021,0.0018802440767339865,1.841564038632904,0.027066912526627834,0.99023380234932,0.07159221304053563,0.00024603705112219865,0.04801911620526074,0.09310335586424179,0.1348546196255087,0.0643732255493555,0.05932843991457349,0.05184474631969137,0.02720545352033449,False,False,True,True,False,0.28,-0.14170642931324273,0.9986375,0.49559125,Scale Resources,0.28136250000000007,Scale Resources
237,0,94591244395,345.2664017087949,0,144,168846390496,1.0,0.1326125989116264,0.002449647154972317,4.562362718725783,0.02911727475888751,0.9959228629086864,0.07647624399595733,0.018075844862172397,0.04045951716656399,0.09922239584750679,0.12385617006328688,0.11255736747641706,0.00803237493017121,0.02898524582798462,0.049501174172360704,False,False,True,True,False,0.385,-0.14741861832318404,0.9989125,0.5691737499999999,Migrate VM,0.38608750000000003,Migrate VM
238,0,94591244395,155.63710651287892,0,144,168846390496,1.0,0.020359977716541203,0.00038068157626727235,3.9345888129925317,0.015348569303323916,0.9841453888993619,0.00206945974475392,0.049395479569703735,0.012240115089588702,0.0914115911439421,0.18912232727100337,0.029596082077813248,0.043377394935938854,0.011751488077256216,0.02970109588743566,False,False,True,True,False,0.435,-0.0930928062453632,0.9907125,0.60171375,Migrate VM,0.44428749999999995,Migrate VM
239,0,94591244395,319.966377905316,0,144,168846390496,1.0,0.10201839215293328,0.0021966081689594975,1.0580697151732816,0.010457403203991104,0.9911825440499362,0.06024442349853394,0.10388149050151248,0.008521929269090497,0.11044761569932732,0.20537751621018105,0.07171593587562625,0.025200974555330925,0.03950722560683345,0.02861366187697725,False,False,True,True,False,0.24,-0.1295746723427298,0.994225,0.4662675,Scale Resources,0.24577499999999997,Scale Resources
240,0,94591244395,287.67868143837825,0,144,168846390496,1.0,0.0934273422581869,0.002295674958306621,2.925004555598724,0.01629711490081057,0.9951844938253898,0.06323768157156749,0.0941997263531161,0.01373437941173989,0.12618363063209861,0.19313320251539576,0.11158432987066547,0.03537335241344109,0.06370155547823932,0.030013330551841175,False,False,True,True,False,0.32,-0.1339442803316836,0.994975,0.5224925,Migrate VM,0.3250249999999999,Migrate VM
241,0,94591244395,274.30134428310305,0,144,168846390496,1.0,0.026334404697941745,0.0007613515677475992,2.093766169585454,0.01021326857298777,0.9897836283368369,0.10291353486787616,0.026859884904332675,0.05549579040701771,0.009555934740792756,0.18208737566398175,0.10267684129458239,0.02942472951852722,0.05497237931620413,0.08953282849714243,False,False,True,True,False,0.245,-0.10022512546604101,0.9924625,0.46923875,Scale Resources,0.25253749999999997,Scale Resources
242,0,94591244395,288.2566704796297,0,144,168846390496,1.0,0.07320872069942998,0.0012006331797868178,3.660921883049765,0.009271375472606308,0.9967313821223478,0.04116908380769623,0.08395933688879562,0.006463411919426421,0.005755606606328945,0.23724020647905442,0.11271526670840329,0.06466922624572342,0.07238162949620114,0.04288280198678956,False,False,True,True,False,0.34,-0.1066789307954058,0.9932,0.53596,Migrate VM,0.3468,Migrate VM
243,0,94591244395,103.26079968485479,0,144,168846390496,1.0,0.02437968656585681,0.0012427747222900215,1.033645875568655,0.02964457842853969,0.983400068538323,0.017969512499991333,0.025799624454687354,0.014814891854473752,0.029269616656207562,0.15600350764882515,0.042458230855537654,0.04505098643173317,0.067738545389676,0.05895131416933989,False,False,True,True,False,0.4,-0.11851558973373244,0.993975,0.5781925,Migrate VM,0.40602499999999997,Migrate VM
244,0,94591244395,250.03180486309734,0,144,168846390496,1.0,0.0685318684165045,0.0003960800321760516,1.5058983100014884,0.030554995915902418,0.9936968624186984,0.034824393405538036,0.04705042789259531,0.062214715921985665,0.08665613672967913,0.13331930343510984,0.11475133971986563,0.049256691174332325,0.048904452740080595,0.018566020192773366,False,False,True,True,False,0.38,-0.12948080962327957,0.994225,0.5642674999999999,Migrate VM,0.385775,Migrate VM
245,0,94591244395,38.2999258844668,0,144,168846390496,1.0,0.18096414694826232,0.001484901201496969,1.9526140462053656,0.018664163252838702,0.9843635475966258,0.10316733857097433,0.022698861243516038,0.05990882127123385,0.06927611166332452,0.06576688020064045,0.003916377567514505,0.05976039081186982,0.013426618118897202,0.0050683683636025744,False,False,True,True,False,0.315,-0.12245247559852224,0.9941,0.5187299999999999,Migrate VM,0.32089999999999996,Migrate VM
246,0,94591244395,272.1159830973171,0,144,168846390496,1.0,0.06563310419493353,0.0009653743882544228,1.1605650614659522,0.02722458497297972,0.9882888366037552,0.026376704309576723,0.03232476173089047,0.015127104596205096,0.04118040093934697,0.019721650652734506,0.020551622427351656,0.030549429167422742,0.06691746657296262,0.005605056655657932,False,False,True,True,False,0.37,-0.10571899736223367,0.99305,0.556915,Migrate VM,0.37695,Migrate VM
247,0,94591244395,76.56289443361104,0,144,168846390496,1.0,0.1703148141640493,0.0022068387535245414,3.1916242303821383,0.007619828556634312,0.9903301852394591,0.026505759555936044,0.013545623505001866,0.0282957788883635,0.07464874811825097,0.08558945944890632,0.07918648347105223,0.021700876349982946,0.026315307943187222,0.07735577786729461,False,False,True,True,False,0.315,-0.12237061898414259,0.9941,0.5187299999999999,Migrate VM,0.32089999999999996,Migrate VM
248,0,94591244395,316.1933031217889,0,144,168846390496,1.0,0.06038139028707226,0.0014171038470246204,1.306628002709819,0.0016900021604004042,0.9956309571893214,0.021458933199067692,0.04443068576104113,0.03626681530289132,0.023914651171656552,0.02248459754544628,0.04511594501717248,0.06975564020309094,0.0468048511655175,0.037315379211388354,False,False,True,True,False,0.42,-0.08500430204519571,0.98785,0.590355,Migrate VM,0.43215000000000003,Migrate VM
249,0,94591244395,14.007895478717373,0,144,168846390496,1.0,0.11255124026082784,0.00022875773089596168,2.5485240702490093,0.02382687766919887,0.9903930983001106,0.03757263387101893,0.00510470666586652,0.0018450322080778864,0.05574807335980756,0.21005329435173112,0.031639974496871115,0.04204998624932842,0.05206792219974067,0.00595130755327834,False,False,True,True,False,0.4,-0.12371393715541801,0.9941625,0.57824875,Migrate VM,0.4058375000000001,Migrate VM
250,0,94591244395,55.116135289215755,0,144,168846390496,1.0,0.062114398766168824,0.0016615316894400102,2.062305370027288,0.02326426524529105,0.9977932998640284,0.09516683353800075,0.10332009930921464,0.056171905752722934,0.11047537904027252,0.19793086746701927,0.09467068353776971,0.058732570327234064,0.07111880710407775,0.04649205032599863,False,False,True,True,False,0.27,-0.14538916848615546,0.9989,0.48867,Scale Resources,0.2711,Scale Resources
251,0,94591244395,229.7833286085157,0,144,168846390496,1.0,0.09655119779489488,0.002110191504191728,2.0262507499686415,0.025974488059225496,0.9966559127734588,0.1207054336190077,0.026053758158374407,0.05284031995000079,0.0981260383913123,0.22264044238079697,0.11756962499694507,0.04201118943303094,0.04406699776045977,0.016366985365815892,False,False,True,True,False,0.3,-0.13540796189851867,0.995125,0.5085375,Migrate VM,0.304875,Migrate VM
252,0,94591244395,350.9865728725576,0,144,168846390496,1.0,0.04781577425689253,0.0017970220260365693,3.7381345276052333,0.013980691200397556,0.986853241204889,0.02371231384006811,0.089209208721342,0.03803240440876392,0.011685238638261625,0.17050218907984707,0.03243184302721453,0.06419655738318865,0.023554906602703887,0.01959355416630024,False,False,True,True,False,0.365,-0.10666670187676885,0.9932,0.5534600000000001,Migrate VM,0.3718,Migrate VM
253,0,94591244395,30.549039679776357,0,144,168846390496,1.0,0.0959120881195589,0.0011176278384471164,3.529182580678842,0.014721752147338462,0.9890636099118371,0.03283462564339191,0.02909170935838688,0.06909023683044024,0.02140057072964559,0.23498140564420514,0.04238140398121859,0.006474649483273662,0.018922521227053353,0.005714987596441658,False,False,True,True,False,0.33,-0.11591859920728131,0.99385,0.529155,Migrate VM,0.33614999999999995,Migrate VM
254,0,94591244395,284.41071689900974,0,144,168846390496,1.0,0.09610367110145727,0.0008355762568031928,3.109884418872537,0.019983147110119715,0.9989978691095006,0.120626930080241,0.07093410723314479,0.060896937941765476,0.10272893756786616,0.11682852559807187,0.09132503685198838,0.005732529631430674,0.05767681882597996,0.0941012084329831,False,False,True,True,False,0.37,-0.13157326796274504,0.9946875,0.55740625,Migrate VM,0.37531250000000005,Migrate VM
255,0,94591244395,30.590911125265837,0,144,168846390496,1.0,0.15677170961097273,0.002313373631752068,1.0624903318369499,0.016629567809365066,0.9987976382377124,0.12049711091914198,0.013472224161637078,0.02598786347519835,0.09050654405544552,0.05268505332077542,0.04210283296018294,0.0017060872042256262,0.011681261080666918,0.055015667549902336,False,False,True,True,False,0.345,-0.10407960353333867,0.9929875,0.5393962499999999,Migrate VM,0.35201249999999995,Migrate VM
256,0,94591244395,235.1124238695058,0,144,168846390496,1.0,0.12167096833046942,0.0019299862137063242,1.9507257296110732,0.008666035554011034,0.9835930273142987,0.025929621726300502,0.03265095541623068,0.013269797662729977,0.0026115025304433103,0.03743993428708413,0.08635226146103049,0.04611759287874897,0.07119492709056137,0.07808902396957812,False,False,True,True,False,0.265,-0.1300412990577129,0.9942625,0.48377875,Scale Resources,0.27073749999999996,Scale Resources
257,0,94591244395,204.39220206282883,0,144,168846390496,1.0,0.025791815154977124,0.0013986460964254173,0.2893340904917799,0.013653347696659171,0.9898376535073646,0.05368561963197071,0.029266253850819202,0.051068917608707576,0.10901892386124314,0.18274793720493265,0.0813809479650775,0.03943415084665065,0.002365154028732756,0.0707284553404732,False,False,True,True,False,0.255,-0.10525456365304298,0.993025,0.4764075,Scale Resources,0.26197499999999996,Scale Resources
258,0,94591244395,196.19385824825906,0,144,168846390496,1.0,0.05076394699947879,0.0008129017839612304,4.394880605740854,0.019784018591684178,0.9912652155744396,0.07791840190676796,0.043186423043234994,0.03501113118333006,0.03763530647260083,0.10459402216217328,0.088879266461067,0.00292577526692354,0.06049258094740414,0.027685384633025476,False,False,True,True,False,0.375,-0.097260516151492,0.9919375,0.56008125,Migrate VM,0.3830625,Migrate VM
259,0,94591244395,245.7215256356999,0,144,168846390496,1.0,0.12051099650251125,0.0016182259824441526,2.8565996083967784,0.030390832796309643,0.9918057438595822,0.09189746713254165,0.07350840512869897,0.01759316676511005,0.0367273927266124,0.10082828457150554,0.03600039088768655,0.02686420060728778,0.029747674568525846,0.05907926270904736,False,False,True,True,False,0.445,-0.13261401165421016,0.9948625,0.60995875,Migrate VM,0.4501375000000001,Migrate VM
260,0,94591244395,79.16041538462218,0,144,168846390496,1.0,0.15080472485187887,0.001084894683462037,3.317481867641157,0.0025806486148417076,0.9911660983267458,0.0035412205906119997,0.07043788813221849,0.02559364587014312,0.12305987409428588,0.07707445923383362,0.0730910478143098,0.018853828435921365,0.047183547458673876,0.045693222428711974,False,False,True,True,False,0.385,-0.12185924859731578,0.9941,0.56773,Migrate VM,0.3909,Migrate VM
261,0,94591244395,133.42617414202783,0,144,168846390496,1.0,0.03819175295253373,0.00027652310783937256,0.5631152835553231,0.03165634442943514,0.9902051881220233,0.0002421557243399614,0.09923307945408713,0.0014877629126203269,0.05426494938219174,0.17061112517954563,0.11856743133823375,0.05221944298091576,0.03527666876664411,0.09533481667880091,False,False,True,True,False,0.34,-0.14100455393484534,0.9983375,0.53750125,Migrate VM,0.3416625,Migrate VM
262,0,94591244395,14.154977891977353,0,144,168846390496,1.0,0.18504228797587652,0.0021061115593356103,4.3635174256949325,0.008072913463958326,0.9857076481683329,0.08323829433534372,0.05380116044990912,0.03895659863941302,0.11986640228871791,0.14745087965827086,0.04032590245130303,0.02930516827510687,0.010157521031758503,0.018815099350143565,False,False,True,True,False,0.345,-0.13648406412788272,0.995325,0.5400975,Migrate VM,0.34967499999999996,Migrate VM
263,0,94591244395,51.60602527543386,0,144,168846390496,1.0,0.15192962647712896,0.001747771279075119,2.4912207414012864,0.011862504881642519,0.9944749101078805,0.10201009490127469,0.09178056068422118,0.04073240957102826,0.1062888182827786,0.12158496060155394,0.061517450527043466,0.06339351728554138,0.029398680348576702,0.03873423063367449,False,False,True,True,False,0.34,-0.13636064470722054,0.9953,0.5365899999999999,Migrate VM,0.3447,Migrate VM
264,0,94591244395,109.76808430256982,0,144,168846390496,1.0,0.09725657405524063,0.0013509846568990416,3.1024228557839706,0.013641224743452592,0.986963967296868,0.1087785205275225,0.03614492172764965,0.06872503492462238,0.026881010702404298,0.13317772994484584,0.0695660680332371,0.060699061780463054,0.010565017854227265,0.08902396458567374,False,False,True,True,False,0.285,-0.13437025484099985,0.9949875,0.49799625000000003,Scale Resources,0.2900125,Scale Resources
265,0,94591244395,191.31414198194526,0,144,168846390496,1.0,0.10989550948394369,0.0012649844766370465,0.16922190675393203,0.015751194073382612,0.987725839416846,0.043003350760304045,0.06765124405577992,0.03705996691640681,0.012084685284770873,0.017368701566883103,0.0240684170832089,0.01398247679487238,0.046284797786537234,0.017396529146355522,False,False,True,True,False,0.33,-0.09446232123744791,0.9911,0.52833,Migrate VM,0.3389,Migrate VM
266,0,94591244395,317.41899237891744,0,144,168846390496,1.0,0.039330123865014964,0.0002259652691923047,4.113693101111659,0.009357974959940283,0.9904237196298902,0.12034657260312387,0.09834334020491133,0.05323477813129881,0.008937154143063123,0.1410921099000735,0.12822274987974583,0.06936230727421623,0.008065589060882,0.038739574793257986,False,False,True,True,False,0.325,-0.11327913870702666,0.99365,0.525595,Migrate VM,0.33135000000000003,Migrate VM
267,0,94591244395,113.59322852502216,0,144,168846390496,1.0,0.02432402004466979,0.0017227893917529508,1.2863639755990406,0.01092768102816013,0.9848393290700465,0.0624890930693931,0.01662029994008715,0.03217470195110942,0.018582695297083274,0.22681879707310595,0.018795343048750666,0.038228616261126745,0.01498793364701656,0.0074708789687619225,False,False,True,True,False,0.305,-0.06391546586597718,0.9774,0.50672,Migrate VM,0.3275999999999999,Migrate VM
268,0,94591244395,72.83110278315534,0,144,168846390496,1.0,0.010270145135706767,0.00034564323054748884,2.318072063561355,0.02065392404457473,0.9847890114242059,0.05534266911298682,0.06059798443590585,0.017441120909270937,0.048235751102297234,0.01708182693372432,0.02853750087982749,0.034189993683615603,0.07536143173494991,0.09746987849355888,False,False,True,True,False,0.385,-0.11457098544314637,0.9936875,0.5676062499999999,Migrate VM,0.39131250000000006,Migrate VM
269,0,94591244395,352.66380520474365,0,144,168846390496,1.0,0.07932869743131142,0.00020005129230320437,1.5199404754916153,0.007532399113862186,0.9835687919185335,0.011950702072320546,0.04728708001751586,0.025292248891677388,0.023380816940407837,0.17028353794473136,0.04629599155788683,0.06239994436008669,0.018335632507650166,0.052673881693342584,False,False,True,True,False,0.355,-0.0997422414695065,0.99235,0.5462049999999999,Migrate VM,0.36265000000000003,Migrate VM
270,0,94591244395,66.2901181737057,0,144,168846390496,1.0,0.09286886557234537,0.00037804882368449796,0.7589927444114944,0.019399377153864868,0.9877297790714017,0.021630067005376737,0.09682561758717292,0.003202146356375873,0.07326505074255764,0.13037328660781258,0.032488601637701356,0.03316586194944449,0.0066758515449455765,0.07056567182716485,False,False,True,True,False,0.38,-0.12028942134437104,0.9940375,0.5642112499999999,Migrate VM,0.3859625,Migrate VM
271,0,94591244395,79.81097341565635,0,144,168846390496,1.0,0.036259754967479234,0.0007807579455580629,4.23875512567871,0.025237450054878763,0.9991148723630202,0.08181363424340965,0.06908777835358014,0.03574449580688383,0.11734715276070898,0.12148299399152843,0.04602951601371047,0.04690793850113456,0.04155502968820966,0.012133514241066639,False,False,True,True,False,0.435,-0.10427735391407533,0.9930125,0.6024037499999999,Migrate VM,0.4419875,Migrate VM
272,0,94591244395,141.38114900847464,0,144,168846390496,1.0,0.058748514580214996,0.0020997694158829674,1.7795593515868933,0.026032426085551612,0.990706502094661,0.09455549062769618,0.014241382394451357,0.0688521281728103,0.0622991459995668,0.061778196103521095,0.03130639184075011,0.01941710553652146,0.02790355591772224,0.07019872950309437,False,False,True,True,False,0.305,-0.11287322169101421,0.993625,0.5115875,Migrate VM,0.31137499999999996,Migrate VM
273,0,94591244395,341.8570954442857,0,144,168846390496,1.0,0.12544451814818103,0.0013567278904482206,2.1072247815467566,0.026242801933556707,0.9974942890970689,0.036772794106071476,0.0992841648966162,0.029421432074693978,0.10372105828630401,0.22990296905568733,0.09122130164900624,0.011833709035835945,0.04459838350442675,0.011620593942927237,False,False,True,True,False,0.325,-0.12119293396100106,0.994075,0.5257225,Migrate VM,0.3309249999999999,Migrate VM
274,0,94591244395,284.09113435281347,0,144,168846390496,1.0,0.05274659510135305,0.0017238221549568291,4.275017578070101,0.005735616269148846,0.9898809736269508,0.08120582447993482,0.04380139958861947,0.01301752372937943,0.003768805450105275,0.09668617967912888,0.08416259597534173,0.042044763645759854,0.011888188704949506,0.04409372248987679,False,False,True,True,False,0.36,-0.10622136340336474,0.9931625,0.54994875,Migrate VM,0.36683750000000004,Migrate VM
275,0,94591244395,133.00957662525101,0,144,168846390496,1.0,0.051412950430012476,0.0018082668629045237,1.4545466332386092,0.01711535012034377,0.9987203934748227,0.06767281613240755,0.06431677003509396,0.005454107856714643,0.023093073810269038,0.02400548537997132,0.09914933485765408,0.06123183142404429,0.01418713595673988,0.02145251471178944,False,False,True,True,False,0.415,-0.07916798011439641,0.986875,0.5865624999999999,Migrate VM,0.4281250000000001,Migrate VM
276,0,94591244395,116.35462421740183,0,144,168846390496,1.0,0.11082705317884414,0.0015417767561721975,3.225929628725734,0.0286826284869653,0.9882506802133108,0.08266653331354558,0.058360617153970964,0.022773524981892813,0.11763609962920912,0.022705283996161583,0.09230286749214339,0.053317282589535386,0.06964598146107101,0.05073548115446895,False,False,True,True,False,0.315,-0.15804463290530668,0.999125,0.5202374999999999,Migrate VM,0.3158749999999999,Migrate VM
277,0,94591244395,115.78404175892852,0,144,168846390496,1.0,0.15520137559875385,0.001911265118374043,2.3501618653901906,0.024330914808035675,0.9877979383380915,0.07397613618832581,0.09011224092648351,0.02367804538770418,0.06268677750750114,0.2261517792881822,0.10347912306811333,0.06497625792599562,0.02931293789596827,0.09749337820622431,False,False,True,True,False,0.28,-0.1559161085544668,0.9991,0.49573,Scale Resources,0.28090000000000004,Scale Resources
278,0,94591244395,54.92361768617267,0,144,168846390496,1.0,0.09726948435305793,0.0011883838596060022,3.7505223359772812,0.028791156167356915,0.9955189938885588,0.07865809213158585,0.044609127649600344,0.038000342946313215,0.0660250161919874,0.004843479826314415,0.0652141900301506,0.06270048804449321,0.05396771877190099,0.07784838152006916,False,False,True,True,False,0.295,-0.14901710904821108,0.998925,0.5061775,Migrate VM,0.2960750000000001,Migrate VM
279,0,94591244395,140.57459631666754,0,144,168846390496,1.0,0.09918248192117964,8.302429141279172e-05,1.7990786860684476,0.015032708857319044,0.9875868268314537,0.003920376758104005,0.07194491961730273,0.032397891603734665,0.053887968882469814,0.05944509238861515,0.06972361862010427,0.0320857825484776,0.036064849889941214,0.05682971516180016,False,False,True,True,False,0.33,-0.11619794460490995,0.99385,0.529155,Migrate VM,0.33614999999999995,Migrate VM
280,0,94591244395,2.2768730063047293,0,144,168846390496,1.0,0.17019298191345422,0.00017626498418541676,2.1181552499264087,0.006570975185049233,0.9920630470587732,0.03516559470745333,0.0895741133336654,0.02951409896448686,0.08280742190259771,0.05918184941797708,0.0025157875762508042,0.029604615745295312,0.040820545428950666,0.04495992749499887,False,False,True,True,False,0.385,-0.11317032766755197,0.9936375,0.56759125,Migrate VM,0.39136250000000006,Migrate VM
281,0,94591244395,346.3251709747896,0,144,168846390496,1.0,0.13253234509613032,0.002468816262842155,1.386003059407007,0.025002544397357315,0.9925926481899847,0.07676875541663299,0.10265546336410138,0.04869777732521745,0.1165214281813729,0.1725783028848991,0.01651416763570368,0.05123329905433486,0.036850930777701636,0.08989086546095819,False,False,True,True,False,0.35,-0.15121262215170828,0.99895,0.544685,Migrate VM,0.35105,Migrate VM
282,0,94591244395,290.46040098856383,0,144,168846390496,1.0,0.01952525392635473,0.00033205096578526016,0.3269878395230917,0.01562933352955745,0.9846795439308619,0.09081315063461737,0.05759512614340114,0.06224241463713585,0.03627235443956761,0.12344802826488063,0.015229910453735122,0.06479833060184999,0.013315895465188517,0.010014640252481348,False,False,True,True,False,0.36,-0.09052591961008505,0.9900375,0.54901125,Migrate VM,0.36996249999999997,Migrate VM
283,0,94591244395,73.81821546834598,0,144,168846390496,1.0,0.15116840413555901,0.000262372753124399,2.8861862908104565,0.023644070152520194,0.9958513566311729,0.02385041399330552,0.00658488326992623,0.033419420666632414,0.0262499312316538,0.16628168163563858,0.046241180814704234,0.03291550529733304,0.008634918040515768,0.05552644524704815,False,False,True,True,False,0.4,-0.09453175909201406,0.9911125,0.57733375,Migrate VM,0.40888750000000007,Migrate VM
284,0,94591244395,66.78870826748663,0,144,168846390496,1.0,0.1273098114215507,0.00017646688330127705,4.5841268777535475,0.02169044425213185,0.9863621724695902,0.0017687128338363957,0.03494558724218166,0.011378917367168765,0.02831455514806614,0.20753387493127548,0.078198650997803,0.01292565232581201,0.04235547548070276,0.025024373670985926,False,False,True,True,False,0.395,-0.11831255487633863,0.993975,0.5746925,Migrate VM,0.40102499999999996,Migrate VM
285,0,94591244395,351.4323111689121,0,144,168846390496,1.0,0.006141980674442861,0.0018158225036967095,3.631044246186567,0.0021281705951943955,0.9861978358999711,0.0482259821238853,0.09042110522790796,0.03998656768008845,0.08495310970553498,0.18619494671263787,0.10735673842949782,0.0348881916220978,0.03871339509843273,0.07024630919159826,False,False,True,True,False,0.33,-0.11912143927398877,0.994025,0.5292075,Migrate VM,0.3359749999999999,Migrate VM
286,0,94591244395,94.8032491448255,0,144,168846390496,1.0,0.16021682556853584,5.154203761786174e-05,0.9196094236904707,0.025355746081549852,0.9890043140178578,0.018802264649376284,0.01959181317197345,0.039521655905884086,0.10969784962944056,0.016800243447524833,0.003951504576462117,0.03407390664936709,0.07275503218529214,0.027297004230036045,False,False,True,True,False,0.3,-0.11516035102997413,0.9937375,0.50812125,Migrate VM,0.3062624999999999,Migrate VM
287,0,94591244395,345.3013940641374,0,144,168846390496,1.0,0.16644022061062524,0.0007020484911036625,3.837498033809943,0.021732914780748958,0.9918637142411201,0.05307101990332949,0.08494809598436946,0.05905498705370642,0.09812822128552219,0.23737824621184037,0.062033719912078816,0.05910769913334938,0.065624835007352,0.0207021993146758,False,False,True,True,False,0.36,-0.14546846626456156,0.9989,0.55167,Migrate VM,0.3611,Migrate VM
288,0,94591244395,15.143919139101953,0,144,168846390496,1.0,0.07589032541035869,0.002124324206862996,1.3580217907268133,0.02218105596669671,0.983455818095514,0.044594071829248585,0.06416020390719732,0.009662095452163757,0.11623492928473814,0.03716085295703984,0.11794442685476592,0.015850675349291132,0.07565334555029565,0.05916576400878823,False,False,True,True,False,0.285,-0.15053706070491557,0.99895,0.499185,Scale Resources,0.2860499999999999,Scale Resources
289,0,94591244395,30.36416199779206,0,144,168846390496,1.0,0.012239481464748722,0.00018577233340703474,2.770937782867439,0.025652944449385495,0.99004938851916,0.05582167487081957,0.06143378671110523,0.03969174425289026,0.08919940924725939,0.11218732701142282,0.09254395111548336,0.07305374234374515,0.02665369820394229,0.0011951033217899355,False,False,True,True,False,0.33,-0.12907797819551037,0.994225,0.5292675,Migrate VM,0.33577499999999993,Migrate VM
290,0,94591244395,45.22501639859571,0,144,168846390496,1.0,0.10378390968505384,0.0008536055055390142,4.415435341587981,0.019881735657532162,0.9920059273898401,0.10014460538423282,0.02705883670488796,0.06104010126614251,0.00039683756905111177,0.14735491960942115,0.12118067558723356,0.05771131853234444,0.06495189347442239,0.038836176581028704,False,False,True,True,False,0.375,-0.13161081612057302,0.9946875,0.5609062499999999,Migrate VM,0.38031250000000005,Migrate VM
291,0,94591244395,296.72602059604543,0,144,168846390496,1.0,0.103280937193175,0.001533703436764035,0.27674647722955353,0.006386520894348761,0.9925160807291209,0.007378843681952586,0.07725022407509853,0.06255307314433105,0.1193145541619974,0.024199824033479242,0.1218240848877214,0.004953215085218646,0.03607030871194993,0.08220619986719865,False,False,True,True,False,0.205,-0.13750279223840245,0.9958125,0.44224374999999994,Scale Resources,0.20918749999999997,Scale Resources
292,0,94591244395,25.31200988320393,0,144,168846390496,1.0,0.003418326185434431,6.185919631699608e-05,2.401619667668556,0.02571687383345228,0.9854571250537227,0.015637126610567355,0.05927784384149951,0.017446327697176935,0.09466393880906446,0.225816618184608,0.0993075534435594,0.06425373804968235,0.039534613974746266,0.0814301981147389,False,False,True,True,False,0.32,-0.13244953420443317,0.9948375,0.52245125,Migrate VM,0.3251625,Migrate VM
293,0,94591244395,65.84514623520565,0,144,168846390496,1.0,0.012815229449180135,0.0016264706481210224,0.24403954149101623,0.02827984735956761,0.9948592406877385,0.11949003243656757,0.032806755322695315,0.036200753004515224,0.09615175386693314,0.05773113570284161,0.07024456139631229,0.048306460902409455,0.07447625228736406,0.07285826062134321,False,False,True,True,False,0.315,-0.12460138995282832,0.9941875,0.51875625,Migrate VM,0.32081249999999994,Migrate VM
294,0,94591244395,42.52710610046664,0,144,168846390496,1.0,0.08912502213437068,0.0014598884923676077,0.6887414843993915,0.013687606143907058,0.988066774986018,0.014911464043623375,0.053404343433972705,0.012333517995304041,0.0765564853415574,0.04035273730556078,0.09380588487136181,0.014301591886159011,0.06819714454253599,0.0025641999235326337,False,False,True,True,False,0.26,-0.12406026677376869,0.9941625,0.48024874999999995,Scale Resources,0.26583750000000006,Scale Resources
295,0,94591244395,187.91905933646495,0,144,168846390496,1.0,0.060019643603727545,0.0005580892248286479,2.215287381130414,0.026680873629815242,0.9985879547720767,0.038054147882810724,0.016212387961146192,0.05362373938176848,0.07544954180105708,0.047800226760728357,0.09856373619981172,0.03801203445748931,0.04971597410870579,0.03515603756602289,False,False,True,True,False,0.385,-0.10269162164803347,0.99285,0.5673549999999999,Migrate VM,0.39215,Migrate VM
296,0,94591244395,158.07512206885536,0,144,168846390496,1.0,0.03381414344530166,0.0018758213576105566,0.7375384973425665,0.02466188999243539,0.9966334674586551,0.09368967175887025,0.0021982065159857106,0.020338288536385606,0.06071468296446609,0.1416162658374412,0.11916673212035295,0.02751341256045788,0.06657936375026356,0.01598915133086373,False,False,True,True,False,0.285,-0.09750204520451433,0.991975,0.49709249999999994,Scale Resources,0.29302499999999987,Scale Resources
297,0,94591244395,133.6609755031057,0,144,168846390496,1.0,0.009802877028998062,0.0018410417144246855,0.7076700291385749,0.008144132365129371,0.9962538911091248,0.0671006818250178,0.0016316898395434705,0.0001664398066299136,0.06620136607760872,0.07251627695110248,0.02337533638267555,0.04494620534732759,0.017381428149379836,0.05793875653184001,False,False,True,True,False,0.35,-0.04522114753619777,0.97115,0.536345,Migrate VM,0.37885,Migrate VM
