failure_probability,raw_anomaly_score,anomaly_score,risk_score,action,confidence_score,confidence_level
0.0,0.14597071161046415,0.12560000000000004,0.03768000000000001,Normal,0.8744,HIGH
0.0,0.1382438351185607,0.26088750000000005,0.07826625000000001,Normal,0.7391125,MEDIUM
1.0,0.12211310282650578,0.47850000000000004,0.84355,Restart Task,0.47850000000000004,LOW
0.0,0.09727841724185082,0.6832125,0.20496375,Normal,0.3167875,LOW
1.0,0.10306268276142233,0.6449374999999999,0.8934812499999999,Restart Task,0.6449374999999999,MEDIUM
0.0,0.09973358925461057,0.6673125,0.20019374999999998,Normal,0.3326875,LOW
0.0,0.07123507935393653,0.8046375,0.24139125,Normal,0.1953625,LOW
0.0,0.08261346370199896,0.7591375,0.22774125,Normal,0.24086249999999998,LOW
0.0,0.1247120419969755,0.4489875,0.13469625,Normal,0.5510125,MEDIUM
0.0,0.14256125343850723,0.18776250000000005,0.05632875000000001,Normal,0.8122375,HIGH
0.0,0.09925080043645274,0.6706,0.20118,Normal,0.3294,LOW
0.0,0.12001994963681478,0.500675,0.1502025,Normal,0.499325,LOW
0.0,0.03360325949763432,0.9123625,0.27370875,Normal,0.08763750000000003,LOW
0.0,0.014703794398464698,0.93875,0.28162499999999996,Normal,0.06125000000000003,LOW
0.0,0.14434218631364765,0.15431249999999996,0.04629374999999999,Normal,0.8456875,HIGH
0.055,0.06417128725409826,0.8325,0.28825,Normal,0.22250000000000003,LOW
0.0,0.10062355327986172,0.6612750000000001,0.19838250000000002,Normal,0.33872499999999994,LOW
0.0,0.12565985366614668,0.437975,0.1313925,Normal,0.562025,MEDIUM
0.0,0.1257938222974651,0.436175,0.13085249999999998,Normal,0.563825,MEDIUM
0.0,0.09884391919621272,0.673225,0.2019675,Normal,0.32677500000000004,LOW
0.0,0.0580003135820803,0.85345,0.256035,Normal,0.14654999999999996,LOW
0.0,-0.02599164610161353,0.9646375,0.28939125,Normal,0.03536249999999996,LOW
0.0,0.1442055801286971,0.15725,0.047175,Normal,0.84275,HIGH
0.0,0.14567714154264622,0.13037500000000002,0.0391125,Normal,0.869625,HIGH
0.0,0.06318361140632756,0.836175,0.2508525,Normal,0.163825,LOW
0.0,0.12252374300359375,0.47435000000000005,0.14230500000000001,Normal,0.52565,LOW
0.0,0.14597583650057266,0.125525,0.0376575,Normal,0.874475,HIGH
0.0,0.13094848685907146,0.37244999999999995,0.11173499999999999,Normal,0.62755,MEDIUM
0.0,0.16341409586827044,0.0021250000000000435,0.0006375000000000131,Normal,0.997875,HIGH
1.0,0.08701559083197258,0.7389875,0.92169625,Restart Task,0.7389875,MEDIUM
0.0,0.06333037774190065,0.8355875,0.25067625,Normal,0.16441249999999996,LOW
0.005,0.12447321609471962,0.45189999999999997,0.13907,Normal,0.5531,MEDIUM
0.0,0.09758520505659768,0.6816375,0.20449124999999999,Normal,0.3183625,LOW
1.0,0.05907079540829663,0.85025,0.9550749999999999,Restart Task,0.85025,HIGH
0.0,0.13107394834598118,0.370625,0.1111875,Normal,0.629375,MEDIUM
1.0,0.03895443956014144,0.9007875,0.9702362499999999,Restart Task,0.9007875,HIGH
0.0,0.15734333307188691,0.018674999999999997,0.005602499999999999,Normal,0.981325,HIGH
0.0,0.14242280948515257,0.19056249999999997,0.05716874999999999,Normal,0.8094375,HIGH
0.0,0.07364041571080643,0.795075,0.23852249999999997,Normal,0.20492500000000002,LOW
0.0,0.1323694784826831,0.35240000000000005,0.10572000000000001,Normal,0.6476,MEDIUM
0.0,0.11963846448362364,0.504425,0.1513275,Normal,0.495575,LOW
0.94,0.13921410975477416,0.24588750000000004,0.73176625,Restart Task,0.3058875000000001,LOW
1.0,0.09601129077223697,0.6913750000000001,0.9074125,Restart Task,0.6913750000000001,MEDIUM
0.005,0.05460694414668549,0.8639875,0.26269625,Normal,0.14101249999999999,LOW
1.0,0.100311167206044,0.6633875,0.89901625,Restart Task,0.6633875,MEDIUM
0.0,0.1322602987646893,0.35395,0.10618499999999999,Normal,0.64605,MEDIUM
1.0,0.11618930999935057,0.5397125,0.8619137499999999,Restart Task,0.5397125,LOW
0.0,0.1240086422270052,0.4569375,0.13708125,Normal,0.5430625,LOW
0.0,0.1430141987475348,0.17932499999999996,0.053797499999999984,Normal,0.820675,HIGH
0.0,0.1441946623838748,0.15739999999999998,0.04721999999999999,Normal,0.8426,HIGH
0.0,0.12993660129829815,0.3851,0.11553,Normal,0.6149,MEDIUM
0.0,0.06801300970365204,0.8179,0.24536999999999998,Normal,0.18210000000000004,LOW
0.005,0.09993425568550285,0.6657,0.20320999999999997,Normal,0.33930000000000005,LOW
0.48,0.11596117544333584,0.541725,0.49851749999999995,Scale Resources,0.938275,HIGH
0.0,0.0830810452599598,0.7572,0.22715999999999997,Normal,0.24280000000000002,LOW
1.0,0.1044972163307672,0.6354500000000001,0.890635,Restart Task,0.6354500000000001,MEDIUM
0.0,0.13773534095233353,0.27021249999999997,0.08106374999999999,Normal,0.7297875,MEDIUM
0.0,0.1365736922106196,0.2896875,0.08690624999999999,Normal,0.7103125,MEDIUM
0.0,0.10426018296079148,0.6367875000000001,0.19103625000000002,Normal,0.36321249999999994,LOW
0.0,0.12678508903044194,0.42423750000000005,0.12727125,Normal,0.5757625,MEDIUM
0.0,0.10871443319192492,0.604475,0.1813425,Normal,0.395525,LOW
0.99,-0.027470187780939126,0.9651875,0.9825562499999999,Restart Task,0.9751875,HIGH
0.0,0.1374100062015427,0.27518750000000003,0.08255625000000001,Normal,0.7248125,MEDIUM
0.0,0.13975924468579337,0.23702500000000004,0.0711075,Normal,0.762975,MEDIUM
0.0,0.029853496170416882,0.92005,0.276015,Normal,0.07994999999999997,LOW
0.0,-0.06747584483021285,0.9816,0.29448,Normal,0.018399999999999972,LOW
0.0,0.14619703067167628,0.12208750000000002,0.036626250000000006,Normal,0.8779125,HIGH
0.0,0.06245045433700541,0.8388375,0.25165125,Normal,0.1611625,LOW
0.0,0.12468689312528086,0.4492125,0.13476375,Normal,0.5507875,MEDIUM
0.005,0.1411448679374538,0.21440000000000003,0.06782,Normal,0.7906,MEDIUM
0.0,0.15288896462597723,0.04577500000000001,0.013732500000000003,Normal,0.954225,HIGH
0.0,0.15180982927273856,0.05505000000000004,0.016515000000000012,Normal,0.94495,HIGH
0.95,0.15679411172213603,0.021399999999999975,0.6714199999999999,Restart Task,0.07140000000000002,LOW
0.0,0.09987444693446962,0.6661125,0.19983375,Normal,0.3338875,LOW
1.0,0.11611856824724232,0.5403375,0.8621012499999999,Restart Task,0.5403375,LOW
0.0,0.10462686617306816,0.634375,0.1903125,Normal,0.365625,LOW
0.0,0.09279381092212258,0.7094875,0.21284625000000001,Normal,0.29051249999999995,LOW
0.005,0.15082827683790645,0.06251249999999997,0.02225374999999999,Normal,0.9424875,HIGH
0.0,0.14851538487821953,0.08650000000000002,0.025950000000000004,Normal,0.9135,HIGH
0.0,0.0805505874739687,0.76715,0.230145,Normal,0.23285,LOW
0.0,0.10925576229776918,0.6,0.18,Normal,0.4,LOW
0.0,0.13701307866215012,0.2819625,0.08458875,Normal,0.7180375,MEDIUM
1.0,0.09885809015561076,0.673125,0.9019375,Restart Task,0.673125,MEDIUM
0.03,0.15290952838247207,0.04566250000000005,0.034698750000000014,Normal,0.9843375,HIGH
1.0,0.10257794041898632,0.64795,0.894385,Restart Task,0.64795,MEDIUM
0.0,0.14524228420505414,0.138625,0.0415875,Normal,0.861375,HIGH
1.0,0.0895319507762154,0.7266375,0.9179912499999999,Restart Task,0.7266375,MEDIUM
0.925,0.06422032814018719,0.8322875000000001,0.89718625,Restart Task,0.9072875,HIGH
0.0,0.06657903281137578,0.8232375000000001,0.24697125,Normal,0.17676249999999993,LOW
0.0,0.12912663382621337,0.39593750000000005,0.11878125,Normal,0.6040625,MEDIUM
0.0,0.11049474033057144,0.5891124999999999,0.17673374999999997,Normal,0.41088750000000007,LOW
1.0,-0.044680786476088974,0.971025,0.9913075,Restart Task,0.971025,HIGH
0.0,0.1485907532184053,0.08543750000000006,0.025631250000000015,Normal,0.9145625,HIGH
0.0,0.1230300517843394,0.46848749999999995,0.14054624999999998,Normal,0.5315125,LOW
1.0,0.06091306052451062,0.844525,0.9533574999999999,Restart Task,0.844525,HIGH
0.0,-0.13845292344778826,0.9967625,0.29902875,Normal,0.0032375000000000043,LOW
0.975,0.1411059717507298,0.21501250000000005,0.74700375,Restart Task,0.24001250000000007,LOW
0.0,0.14133810834583105,0.21138749999999995,0.06341624999999998,Normal,0.7886125,MEDIUM
0.0,0.048133573505903304,0.8807,0.26421,Normal,0.11929999999999996,LOW
0.0,0.1507382942029583,0.06320000000000003,0.018960000000000008,Normal,0.9368,HIGH
0.0,0.15688897668918556,0.020824999999999982,0.006247499999999994,Normal,0.979175,HIGH
0.0,0.039968716249372704,0.89865,0.269595,Normal,0.10135000000000005,LOW
0.0,0.06818305262549351,0.81725,0.245175,Normal,0.18274999999999997,LOW
0.69,0.15480596784750872,0.031962500000000005,0.4925887499999999,Scale Resources,0.34196250000000006,LOW
0.0,0.08764886060862775,0.735525,0.22065749999999998,Normal,0.264475,LOW
0.0,0.09796344224132097,0.679125,0.2037375,Normal,0.320875,LOW
0.0,0.06553049023054619,0.8274,0.24822,Normal,0.17259999999999998,LOW
0.0,-0.09170052334978351,0.9903625,0.29710875,Normal,0.009637499999999966,LOW
0.0,0.13558330553111791,0.30533750000000004,0.09160125000000001,Normal,0.6946625,MEDIUM
0.0,0.12339125138841278,0.46421250000000003,0.13926375,Normal,0.5357875,LOW
1.0,0.1040671812449746,0.6379625,0.89138875,Restart Task,0.6379625,MEDIUM
0.0,0.14748354517548096,0.1010875,0.03032625,Normal,0.8989125,HIGH
0.0,-0.06461766870306296,0.9786,0.29358,Normal,0.021399999999999975,LOW
0.0,0.1217468474595424,0.4823625,0.14470875,Normal,0.5176375,LOW
0.0,0.14468631119747305,0.14852500000000002,0.04455750000000001,Normal,0.851475,HIGH
0.005,0.09870296639577264,0.6742625,0.20577874999999998,Normal,0.3307375,LOW
0.0,0.12499455257632375,0.44565,0.13369499999999998,Normal,0.55435,MEDIUM
0.0,0.15668108530621422,0.02201249999999999,0.006603749999999997,Normal,0.9779875,HIGH
0.0,0.11507401325601546,0.5501625,0.16504875,Normal,0.4498375,LOW
0.005,0.1316349258181287,0.3630375,0.11241125,Normal,0.6419625,MEDIUM
0.0,0.09124582259021258,0.7179625000000001,0.21538875000000002,Normal,0.28203749999999994,LOW
1.0,0.08356161956742275,0.7552,0.9265599999999999,Restart Task,0.7552,MEDIUM
0.0,0.1296024177818616,0.38939999999999997,0.11681999999999998,Normal,0.6106,MEDIUM
0.0,0.11123339165989521,0.5832125,0.17496375,Normal,0.4167875,LOW
0.95,-0.06512428636308765,0.9793499999999999,0.9588049999999999,Restart Task,0.97065,HIGH
0.0,0.058825063892525065,0.8510125,0.25530375,Normal,0.14898750000000005,LOW
0.0,0.14735255585823648,0.10304999999999997,0.03091499999999999,Normal,0.89695,HIGH
0.005,0.09264701648955326,0.7102875,0.21658624999999998,Normal,0.29471250000000004,LOW
0.96,0.1399886087685035,0.23296249999999996,0.7418887499999999,Restart Task,0.2729625,LOW
0.955,0.07025377153508816,0.80925,0.911275,Restart Task,0.8542500000000001,HIGH
0.0,0.14712029088560485,0.10731250000000003,0.03219375000000001,Normal,0.8926875,HIGH
0.0,0.12463355280506466,0.4498375,0.13495125,Normal,0.5501625,MEDIUM
1.0,0.09328213050819512,0.7067625,0.9120287499999999,Restart Task,0.7067625,MEDIUM
1.0,0.07134688952988477,0.804225,0.9412674999999999,Restart Task,0.804225,HIGH
0.0,0.11425189272764852,0.5569625,0.16708875,Normal,0.4430375,LOW
0.0,0.13659408304383297,0.28908750000000005,0.08672625000000002,Normal,0.7109125,MEDIUM
1.0,0.1573907177855663,0.01836249999999995,0.7055087499999999,Restart Task,0.01836249999999995,LOW
0.0,0.11062285526720805,0.5880000000000001,0.17640000000000003,Normal,0.4119999999999999,LOW
0.015,0.09853465483544166,0.6753,0.21309,Normal,0.3397,LOW
0.0,0.11947688930184347,0.5062125,0.15186375,Normal,0.49378750000000005,LOW
0.0,0.046679177452191134,0.88395,0.265185,Normal,0.11604999999999999,LOW
0.0,0.10778337697741952,0.6115875,0.18347624999999998,Normal,0.38841250000000005,LOW
0.0,0.13645357230564192,0.29179999999999995,0.08753999999999998,Normal,0.7082,MEDIUM
0.0,0.09577314829704958,0.692825,0.2078475,Normal,0.307175,LOW
0.0,0.08898504121759754,0.7290625,0.21871875,Normal,0.27093750000000005,LOW
0.99,0.07497792113766694,0.789925,0.9299774999999999,Restart Task,0.799925,MEDIUM
0.0,0.08677546292840199,0.7401875,0.22205624999999998,Normal,0.2598125,LOW
1.0,0.08732704364681554,0.7372875,0.92118625,Restart Task,0.7372875,MEDIUM
0.0,0.080333235170922,0.7681,0.23043,Normal,0.2319,LOW
0.005,0.09301984064877811,0.7082875,0.21598625,Normal,0.29671250000000005,LOW
0.0,0.13706340041162568,0.28136249999999996,0.08440874999999999,Normal,0.7186375,MEDIUM
0.0,0.1044458084487273,0.635875,0.19076249999999997,Normal,0.36412500000000003,LOW
0.0,0.12762279694466772,0.41366250000000004,0.12409875000000001,Normal,0.5863375,MEDIUM
1.0,0.057495331478234324,0.8550875,0.95652625,Restart Task,0.8550875,HIGH
0.0,0.1549215846505943,0.03144999999999998,0.009434999999999994,Normal,0.96855,HIGH
1.0,0.03847784739850335,0.9017,0.97051,Restart Task,0.9017,HIGH
0.71,0.02891823048200315,0.921575,0.7734725,Restart Task,0.7884249999999999,MEDIUM
0.0,0.14878698972123622,0.08240000000000003,0.02472000000000001,Normal,0.9176,HIGH
0.0,0.10536595603865312,0.628925,0.18867749999999997,Normal,0.37107500000000004,LOW
0.0,0.12363515476747539,0.46133749999999996,0.13840124999999998,Normal,0.5386625,LOW
1.0,0.08436712276068109,0.751725,0.9255175,Restart Task,0.751725,MEDIUM
0.0,0.12592784054604733,0.43442499999999995,0.13032749999999999,Normal,0.565575,MEDIUM
0.0,0.10569181999556243,0.6265000000000001,0.18795,Normal,0.37349999999999994,LOW
0.0,0.08121271709455119,0.7647875,0.22943624999999998,Normal,0.23521250000000005,LOW
0.0,0.11069269927184522,0.58725,0.176175,Normal,0.41274999999999995,LOW
1.0,0.13456814223090824,0.3207875,0.79623625,Restart Task,0.3207875,LOW
0.0,0.1573100462958671,0.018850000000000033,0.00565500000000001,Normal,0.98115,HIGH
0.0,0.14074461694440016,0.22082500000000005,0.06624750000000001,Normal,0.779175,MEDIUM
0.0,0.143513208896145,0.17007499999999998,0.05102249999999999,Normal,0.829925,HIGH
0.0,0.14832228405155962,0.089225,0.0267675,Normal,0.910775,HIGH
0.0,0.060692034640978165,0.845125,0.25353749999999997,Normal,0.15487499999999998,LOW
0.0,0.1255899152846321,0.43884999999999996,0.131655,Normal,0.56115,MEDIUM
0.015,0.12148012612701714,0.48540000000000005,0.15612,Normal,0.5296,LOW
0.995,0.13554810149228108,0.30591250000000003,0.78827375,Restart Task,0.31091250000000004,LOW
0.0,0.13914580385941933,0.24697499999999994,0.07409249999999998,Normal,0.753025,MEDIUM
0.0,0.08683403530303996,0.7399249999999999,0.22197749999999997,Normal,0.26007500000000006,LOW
0.0,0.138058397056313,0.26426249999999996,0.07927874999999998,Normal,0.7357375,MEDIUM
0.0,0.1372383629651926,0.2781625,0.08344874999999999,Normal,0.7218375,MEDIUM
0.0,0.11447026627781015,0.554925,0.1664775,Normal,0.445075,LOW
0.0,0.14748386804421731,0.1010875,0.03032625,Normal,0.8989125,HIGH
1.0,0.14247259810668816,0.1896,0.75688,Restart Task,0.1896,LOW
0.005,0.14963190696810846,0.07303749999999998,0.025411249999999993,Normal,0.9319625,HIGH
0.0,0.08731506444736897,0.73735,0.22120499999999998,Normal,0.26265000000000005,LOW
0.0,0.06825089760230985,0.8169625,0.24508875,Normal,0.18303749999999996,LOW
0.0,0.1299766643526719,0.38446250000000004,0.11533875,Normal,0.6155375,MEDIUM
0.0,0.11637268358239317,0.5380875,0.16142625000000002,Normal,0.46191249999999995,LOW
1.0,0.07760072172709931,0.779475,0.9338424999999999,Restart Task,0.779475,MEDIUM
0.0,0.13324458391567018,0.33982500000000004,0.10194750000000001,Normal,0.660175,MEDIUM
0.0,0.08517647867887829,0.7478625,0.22435875,Normal,0.2521375,LOW
1.0,0.10764979647387912,0.612375,0.8837124999999999,Restart Task,0.612375,MEDIUM
0.0,0.07372779667902374,0.7948,0.23843999999999999,Normal,0.20520000000000005,LOW
0.0,0.07712426627534963,0.7814125000000001,0.23442375000000001,Normal,0.21858749999999993,LOW
0.0,0.013810119853840397,0.93975,0.281925,Normal,0.060250000000000026,LOW
0.0,0.1435914450981458,0.16871250000000004,0.05061375000000001,Normal,0.8312875,HIGH
1.0,0.13654897484376027,0.29023750000000004,0.78707125,Restart Task,0.29023750000000004,LOW
1.0,0.057599954202915526,0.8547625,0.9564287499999999,Restart Task,0.8547625,HIGH
0.0,-0.012196610669962138,0.9573875000000001,0.28721625,Normal,0.04261249999999994,LOW
1.0,0.12727617502517619,0.4176875,0.8253062499999999,Restart Task,0.4176875,LOW
1.0,0.1469989811558438,0.10956250000000001,0.73286875,Restart Task,0.10956250000000001,LOW
1.0,-0.03874208971567461,0.969525,0.9908575,Restart Task,0.969525,HIGH
0.0,0.002084908797192808,0.948975,0.2846925,Normal,0.05102499999999999,LOW
0.0,0.14806378582265012,0.09281249999999996,0.02784374999999999,Normal,0.9071875,HIGH
0.0,0.05515098428341492,0.861925,0.2585775,Normal,0.13807499999999995,LOW
0.0,0.12427154311982891,0.45413749999999997,0.13624124999999998,Normal,0.5458625,LOW
0.0,0.11502743086708705,0.550475,0.1651425,Normal,0.44952499999999995,LOW
0.0,0.14503381836427404,0.14193750000000005,0.042581250000000015,Normal,0.8580625,HIGH
0.0,0.0637857910687934,0.8336375,0.25009125,Normal,0.16636249999999997,LOW
0.015,0.1078401556944269,0.6112500000000001,0.19387500000000002,Normal,0.40374999999999994,LOW
1.0,0.05482572630959981,0.8631625,0.95894875,Restart Task,0.8631625,HIGH
0.0,0.14262994952435842,0.18627499999999997,0.05588249999999999,Normal,0.813725,HIGH
0.0,0.14259582894320671,0.18688749999999998,0.05606624999999999,Normal,0.8131125,HIGH
0.01,0.09117777068809158,0.7182124999999999,0.22246375,Normal,0.2917875000000001,LOW
0.0,0.14718691585170612,0.1061375,0.031841249999999995,Normal,0.8938625,HIGH
0.0,0.12522165514199923,0.44320000000000004,0.13296,Normal,0.5568,MEDIUM
0.0,-0.09791894383533939,0.9920625,0.29761875,Normal,0.007937500000000042,LOW
1.0,0.15545636852341732,0.02873749999999997,0.70862125,Restart Task,0.02873749999999997,LOW
0.005,0.14683108664108363,0.11226250000000004,0.03717875000000001,Normal,0.8927375,HIGH
1.0,0.12371224863245522,0.4602625,0.83807875,Restart Task,0.4602625,LOW
1.0,0.15723858440787802,0.01905000000000001,0.705715,Restart Task,0.01905000000000001,LOW
0.0,0.13047949330590336,0.378375,0.1135125,Normal,0.621625,MEDIUM
0.0,0.05623199561034331,0.8589,0.25767,Normal,0.1411,LOW
0.0,0.11787215388444494,0.522625,0.1567875,Normal,0.477375,LOW
0.0,0.14930253083655154,0.07656249999999998,0.022968749999999993,Normal,0.9234375,HIGH
1.0,0.04986115212673908,0.876525,0.9629574999999999,Restart Task,0.876525,HIGH
0.0,0.13349428831599103,0.336425,0.10092749999999999,Normal,0.663575,MEDIUM
0.0,0.1489341229849312,0.08040000000000003,0.024120000000000006,Normal,0.9196,HIGH
0.1,0.14795152195970213,0.09433749999999996,0.09830124999999998,Normal,0.9943375,HIGH
0.995,0.13087811254941728,0.37322500000000003,0.8084675,Restart Task,0.37822500000000003,LOW
0.0,0.07087401046991576,0.806425,0.24192749999999996,Normal,0.19357500000000005,LOW
0.985,0.12359606539198331,0.46177500000000005,0.8280325,Restart Task,0.47677500000000006,LOW
0.0,0.13932286112862569,0.24431250000000004,0.07329375,Normal,0.7556875,MEDIUM
0.935,0.12522900261715797,0.443125,0.7874375,Restart Task,0.5081249999999999,LOW
0.0,0.09751406599142448,0.6820625,0.20461875,Normal,0.3179375,LOW
0.0,0.12621389219188128,0.43108749999999996,0.12932624999999998,Normal,0.5689125,MEDIUM
0.0,0.13745372592662514,0.2744375,0.08233125,Normal,0.7255625,MEDIUM
1.0,0.14076586578759137,0.22047499999999998,0.7661425,Restart Task,0.22047499999999998,LOW
0.0,0.06740339918266075,0.8203625,0.24610875,Normal,0.1796375,LOW
0.0,-0.13663753396680534,0.995375,0.2986125,Normal,0.00462499999999999,LOW
0.0,0.13823176194359899,0.26116249999999996,0.07834874999999998,Normal,0.7388375,MEDIUM
0.0,0.11259531307919951,0.5718875,0.17156625,Normal,0.4281125,LOW
0.0,0.13145785861072629,0.36563749999999995,0.10969124999999998,Normal,0.6343625,MEDIUM
0.0,0.13672946747071457,0.286725,0.0860175,Normal,0.713275,MEDIUM
0.035,0.14214350568955808,0.19582500000000003,0.0832475,Normal,0.839175,HIGH
1.0,0.04509770011207531,0.8877625,0.96632875,Restart Task,0.8877625,HIGH
0.005,0.08536112646356697,0.7471749999999999,0.22765249999999998,Normal,0.2578250000000001,LOW
1.0,0.11560573731401619,0.54515,0.863545,Restart Task,0.54515,LOW
1.0,0.1466089803910553,0.11562499999999998,0.7346874999999999,Restart Task,0.11562499999999998,LOW
0.0,0.11104327247679174,0.5847375,0.17542125,Normal,0.4152625,LOW
1.0,0.12336391050954504,0.4645,0.8393499999999999,Restart Task,0.4645,LOW
0.0,-0.06457746757320515,0.978525,0.29355749999999997,Normal,0.021475000000000022,LOW
0.0,0.10858669001916005,0.6056,0.18168,Normal,0.3944,LOW
0.005,0.14445018741015409,0.15241249999999995,0.04922374999999998,Normal,0.8525875,HIGH
0.0,0.13922443725083994,0.2456625,0.07369875,Normal,0.7543375,MEDIUM
0.0,0.11042045422210561,0.589675,0.1769025,Normal,0.41032500000000005,LOW
0.69,0.15209601480105228,0.052925,0.4988774999999999,Scale Resources,0.36292500000000005,LOW
1.0,0.1514286565672533,0.05787500000000001,0.7173624999999999,Restart Task,0.05787500000000001,LOW
1.0,0.10894244237701572,0.602475,0.8807425,Restart Task,0.602475,MEDIUM
0.99,0.13672029067309266,0.28693749999999996,0.77908125,Restart Task,0.29693749999999997,LOW
0.005,0.056605570808381966,0.857775,0.26083249999999997,Normal,0.14722500000000005,LOW
0.0,0.1590335403914261,0.012012499999999982,0.003603749999999994,Normal,0.9879875,HIGH
0.995,0.1178044812267392,0.52345,0.8535349999999999,Restart Task,0.52845,LOW
0.0,0.12357094824506398,0.4621875,0.13865624999999998,Normal,0.5378125,LOW
0.0,0.13340452713495182,0.33755,0.10126500000000001,Normal,0.66245,MEDIUM
1.0,0.1349858201778908,0.3143625,0.7943087499999999,Restart Task,0.3143625,LOW
0.0,0.06418359783231847,0.83245,0.24973499999999998,Normal,0.16754999999999998,LOW
0.0,0.0978455109582434,0.6799875,0.20399625,Normal,0.32001250000000003,LOW
0.005,0.11726436737536128,0.5291250000000001,0.1622375,Normal,0.47587499999999994,LOW
0.0,0.13710937643961724,0.28066250000000004,0.08419875,Normal,0.7193375,MEDIUM
0.0,0.1077600347251822,0.61175,0.183525,Normal,0.38825,LOW
0.01,0.14145186658486036,0.20921250000000002,0.06976375000000001,Normal,0.8007875,HIGH
0.015,0.12827385247864337,0.40605,0.13231500000000002,Normal,0.60895,MEDIUM
0.0,0.10923845878594929,0.6001125,0.18003375000000002,Normal,0.39988749999999995,LOW
0.0,0.14825548396018395,0.09018749999999998,0.027056249999999993,Normal,0.9098125,HIGH
0.0,-0.06288913149355702,0.9759625,0.29278875,Normal,0.024037500000000045,LOW
0.0,0.06813553973274683,0.8174625,0.24523874999999998,Normal,0.18253750000000002,LOW
0.0,0.08955895418348392,0.7265375000000001,0.21796125000000002,Normal,0.27346249999999994,LOW
0.0,0.07727454180364995,0.780875,0.23426249999999998,Normal,0.21912500000000001,LOW
0.0,0.12062546915233174,0.49460000000000004,0.14838,Normal,0.5054,LOW
0.995,0.11044267195321861,0.58955,0.873365,Restart Task,0.59455,MEDIUM
1.0,0.11341984650729786,0.564175,0.8692525,Restart Task,0.564175,MEDIUM
0.0,0.15930662179734145,0.0113375,0.00340125,Normal,0.9886625,HIGH
1.0,0.13228566310580703,0.3535625,0.80606875,Restart Task,0.3535625,LOW
0.0,0.13368576512658192,0.33338749999999995,0.10001624999999999,Normal,0.6666125,MEDIUM
0.0,0.14332380645460407,0.17348750000000002,0.05204625,Normal,0.8265125,HIGH
0.0,0.14714614783998842,0.10673750000000004,0.03202125000000001,Normal,0.8932625,HIGH
0.0,0.15151265881031956,0.05711250000000001,0.017133750000000003,Normal,0.9428875,HIGH
0.99,0.09815757817728471,0.6778875,0.8963662499999999,Restart Task,0.6878875,MEDIUM
0.0,0.10741525785037942,0.6139,0.18417,Normal,0.3861,LOW
0.0,0.10029618738211843,0.66345,0.199035,Normal,0.33655,LOW
0.0,-0.13816175661710095,0.996725,0.2990175,Normal,0.003275000000000028,LOW
0.0,0.14156441126043673,0.207225,0.062167499999999994,Normal,0.792775,MEDIUM
0.0,-0.06923129641121928,0.9833125,0.29499375,Normal,0.016687499999999966,LOW
1.0,0.13120329517497042,0.3689125,0.81067375,Restart Task,0.3689125,LOW
0.0,0.11368224157426882,0.5621625,0.16864875,Normal,0.4378375,LOW
0.0,0.12001849070625265,0.5006875,0.15020624999999999,Normal,0.49931250000000005,LOW
0.0,0.05515135690326911,0.861925,0.2585775,Normal,0.13807499999999995,LOW
0.01,0.11691833348267516,0.532625,0.1667875,Normal,0.477375,LOW
0.0,0.15145590487883864,0.057612499999999955,0.017283749999999987,Normal,0.9423875,HIGH
0.0,0.111573996405882,0.5805374999999999,0.17416124999999996,Normal,0.41946250000000007,LOW
0.0,0.10202780633072617,0.6516875,0.19550625,Normal,0.3483125,LOW
0.0,0.10229770037971297,0.6499375000000001,0.19498125000000002,Normal,0.35006249999999994,LOW
0.0,0.15368731927777585,0.0393,0.01179,Normal,0.9607,HIGH
0.0,0.14951467174077476,0.07421250000000001,0.022263750000000002,Normal,0.9257875,HIGH
1.0,0.10256793082227916,0.6480375,0.89441125,Restart Task,0.6480375,MEDIUM
0.0,0.15445023218759701,0.034287500000000026,0.010286250000000007,Normal,0.9657125,HIGH
0.0,0.06115492865633532,0.8438,0.25314,Normal,0.1562,LOW
0.0,0.12889335658502166,0.39883749999999996,0.11965124999999999,Normal,0.6011625,MEDIUM
0.975,0.05144777511012816,0.8728,0.94434,Restart Task,0.8978,HIGH
0.0,0.14570144719592082,0.13007500000000005,0.039022500000000016,Normal,0.869925,HIGH
0.0,0.13693205432161626,0.28335,0.085005,Normal,0.71665,MEDIUM
0.01,0.0871702190191283,0.738175,0.2284525,Normal,0.271825,LOW
0.0,0.12908256713513128,0.396475,0.1189425,Normal,0.603525,MEDIUM
0.0,-0.062187475160845884,0.975225,0.2925675,Normal,0.02477499999999999,LOW
0.015,0.13891297408012537,0.25044999999999995,0.08563499999999998,Normal,0.7645500000000001,MEDIUM
0.0,0.0494841496899428,0.8774125,0.26322375,Normal,0.12258749999999996,LOW
0.01,0.1005679821857069,0.6617625,0.20552875,Normal,0.3482375,LOW
0.0,0.01663353513820831,0.9371375,0.28114124999999995,Normal,0.06286250000000004,LOW
0.0,0.08810048340084059,0.73285,0.219855,Normal,0.26715,LOW
0.0,0.16102552287188943,0.0066749999999999865,0.002002499999999996,Normal,0.993325,HIGH
0.0,0.11063606657233177,0.5879,0.17637,Normal,0.4121,LOW
0.0,0.11283167018892015,0.5697749999999999,0.17093249999999996,Normal,0.4302250000000001,LOW
0.0,0.06659662475652783,0.8231875,0.24695625,Normal,0.17681250000000004,LOW
